File Prefix,Item,Data Item,Begin,End,Type,Length,Remarks,Record Type,Version,First Month,Last Month
nissues,6,FHA Pool UPB,20,32,Numeric,13,9(11)v9(2),V,1.3,201307,201503
nissues,7,FHA UPB as a Percent of total pool,33,37,Numeric,5,9(3)v9(2),V,1.3,201307,201503
nissues,8,FHA Number of Loans,38,43,Numeric,6,9(6),V,1.3,201307,201503
nissues,9,FHA Number of Loans as a Percent of total loans,44,48,Numeric,5,9(3)v9(2),V,1.3,201307,201503
nissues,10,FHA Original Pool Balance,49,61,Numeric,13,9(11)v9(2),V,1.3,201307,201503
nissues,11,VA Pool UPB,62,74,Numeric,13,9(11)v9(2),V,1.3,201307,201503
nissues,12,VA UPB as a Percent of total pool,75,79,Numeric,5,9(3)v9(2),V,1.3,201307,201503
nissues,13,VA Number of Loans,80,85,Numeric,6,9(6),V,1.3,201307,201503
nissues,14,VA Number of Loans as a Percent of total loans,86,90,Numeric,5,9(3)v9(2),V,1.3,201307,201503
nissues,15,VA Original Pool Balance,91,103,Numeric,13,9(11)v9(2),V,1.3,201307,201503
nissues,16,RD Pool UPB,104,116,Numeric,13,9(11)v9(2),V,1.3,201307,201503
nissues,17,RD UPB as a Percent of total pool,117,121,Numeric,5,9(3)v9(2),V,1.3,201307,201503
nissues,18,RD Number of Loans,122,127,Numeric,6,9(6),V,1.3,201307,201503
nissues,19,RD Number of Loans as a Percent of total loans,128,132,Numeric,5,9(3)v9(2),V,1.3,201307,201503
nissues,20,RD Original Pool Balance,133,145,Numeric,13,9(11)v9(2),V,1.3,201307,201503
nissues,21,PIH Pool UPB,146,158,Numeric,13,9(11)v9(2),V,1.3,201307,201503
nissues,22,PIH UPB as a Percent of total pool,159,163,Numeric,5,9(3)v9(2),V,1.3,201307,201503
nissues,23,PIH Number of Loans,164,169,Numeric,6,9(6),V,1.3,201307,201503
nissues,24,PIH Number of Loans as a Percent of total loans,170,174,Numeric,5,9(3)v9(2),V,1.3,201307,201503
nissues,25,PIH Original Pool Balance,175,187,Numeric,13,9(11)v9(2),V,1.3,201307,201503
nissues,26,Number of loans Paid Off,188,193,Numeric,6,9(6),V,1.3,201307,201503
nissues,27,Unpaid Principal Balance of Loans Paid Off,194,206,Numeric,13,9(11)v9(2),V,1.3,201307,201503
nissues,28,Percent of UPB of Loans Paid Off,207,211,Numeric,5,9(3)v9(2),V,1.3,201307,201503
nissues,29,Number of Repurchased Delinquent Loans,212,217,Numeric,6,9(6),V,1.3,201307,201503
nissues,30,UPB of Repurchased Delinquent Loans,218,230,Numeric,13,9(11)v9(2),V,1.3,201307,201503
nissues,31,Percent of UPB of Repurchased Delinquent Loans,231,235,Numeric,5,9(3)v9(2),V,1.3,201307,201503
nissues,32,Number of loans Foreclosed with claim payment,236,241,Numeric,6,9(6),V,1.3,201307,201503
nissues,33,UPB of loans Foreclosed with claim payment,242,254,Numeric,13,9(11)v9(2),V,1.3,201307,201503
nissues,34,Percentage of UPB of loans Foreclosed with claim payment,255,259,Numeric,5,9(3)v9(2),V,1.3,201307,201503
nissues,35,Number of Repurchased Loss Mitigation Loans,260,265,Numeric,6,9(6),V,1.3,201307,201503
nissues,36,UPB of Repurchased Loss Mitigation Loans,266,278,Numeric,13,9(11)v9(2),V,1.3,201307,201503
nissues,37,Percent of UPB of Repurchased Loss Mitigation Loans,279,283,Numeric,5,9(3)v9(2),V,1.3,201307,201503
nissues,38,Number of Repurchased Substitution Loans,284,289,Numeric,6,9(6),V,1.3,201307,201503
nissues,39,UPB of Repurchased Substitution Loans,290,302,Numeric,13,9(11)v9(2),V,1.3,201307,201503
nissues,40,Percent of UPB of Repurchased Substitution Loans,303,307,Numeric,5,9(3)v9(2),V,1.3,201307,201503
nissues,41,Number of Other Removal Repurchased Loans,308,313,Numeric,6,9(6),V,1.3,201307,201503
nissues,42,UPB of Other Removal Repurchased Loans,314,326,Numeric,13,9(11)v9(2),V,1.3,201307,201503
nissues,43,Percent of UPB of Other Removal Repurchased Loans,327,331,Numeric,5,9(3)v9(2),V,1.3,201307,201503
nissues,44,Number of FHA Buydown loans,332,337,Numeric,6,9(6),V,1.3,201307,201503
nissues,45,UPB of FHA Buydown Loans,338,350,Numeric,13,9(11)v9(2),V,1.3,201307,201503
nissues,46,Percentage of UPB of FHA Buydown Loans,351,355,Numeric,5,9(3)v9(2),V,1.3,201307,201503
nissues,47,Number of VA Buydown loans,356,361,Numeric,6,9(6),V,1.3,201307,201503
nissues,48,UPB of VA Buydown Loans,362,374,Numeric,13,9(11)v9(2),V,1.3,201307,201503
nissues,49,Percentage of UPB of VA Buydown Loans,375,379,Numeric,5,9(3)v9(2),V,1.3,201307,201503
nissues,50,Reserved (Filler),380,385,Numeric,6,9(6),V,1.3,201307,201503
nissues,51,Reserved (Filler),386,398,Numeric,13,9(11)v9(2),V,1.3,201307,201503
nissues,52,Reserved (Filler),399,403,Numeric,5,9(3)v9(2),V,1.3,201307,201503
nissues,53,Reserved (Filler),404,409,Numeric,6,9(6),V,1.3,201307,201503
nissues,54,Reserved (Filler),410,422,Numeric,13,9(11)v9(2),V,1.3,201307,201503
nissues,55,Reserved (Filler),423,427,Numeric,5,9(3)v9(2),V,1.3,201307,201503
nissues,56,Reserved (Filler),428,433,Numeric,6,9(6),V,1.3,201307,201503
nissues,57,Reserved (Filler),434,446,Numeric,13,9(11)v9(2),V,1.3,201307,201503
nissues,58,Reserved (Filler),447,451,Numeric,5,9(3)v9(2),V,1.3,201307,201503
nissues,59,Reserved (Filler),452,457,Numeric,6,9(6),V,1.3,201307,201503
nissues,60,Reserved (Filler),458,470,Numeric,13,9(11)v9(2),V,1.3,201307,201503
nissues,61,Reserved (Filler),471,475,Numeric,5,9(3)v9(2),V,1.3,201307,201503
nissues,62,Number of Loans 30 days delinquent,476,481,Numeric,6,9(6),V,1.3,201307,201503
nissues,63,UPB of Loans 30 days delinquent,482,494,Numeric,13,9(11)v9(2),V,1.3,201307,201503
nissues,64,Percentage of UPB of Loans 30 days delinquent,495,499,Numeric,5,9(3)v9(2),V,1.3,201307,201503
nissues,65,Number of Loans 60 days delinquent,500,505,Numeric,6,9(6),V,1.3,201307,201503
nissues,66,UPB of Loans 60 days delinquent,506,518,Numeric,13,9(11)v9(2),V,1.3,201307,201503
nissues,67,Percentage of UPB of Loans 60 days delinquent,519,523,Numeric,5,9(3)v9(2),V,1.3,201307,201503
nissues,68,Number of Loans 90+ days delinquent,524,529,Numeric,6,9(6),V,1.3,201307,201503
nissues,69,UPB of Loans 90+ days delinquent,530,542,Numeric,13,9(11)v9(2),V,1.3,201307,201503
nissues,70,Percentage of UPB of Loans 90+ days delinquent,543,547,Numeric,5,9(3)v9(2),V,1.3,201307,201503
nissues,71,FHA Number of Loans 30 days delinquent,548,553,Numeric,6,9(6),V,1.3,201307,201503
nissues,72,FHA UPB of Loans 30 days delinquent,554,566,Numeric,13,9(11)v9(2),V,1.3,201307,201503
nissues,73,FHA Percentage of UPB of Loans 30 days delinquent,567,571,Numeric,5,9(3)v9(2),V,1.3,201307,201503
nissues,74,FHA Number of Loans 60 days delinquent,572,577,Numeric,6,9(6),V,1.3,201307,201503
nissues,75,FHA UPB of Loans 60 days delinquent,578,590,Numeric,13,9(11)v9(2),V,1.3,201307,201503
nissues,76,FHA Percentage of UPB of Loans 60 days delinquent,591,595,Numeric,5,9(3)v9(2),V,1.3,201307,201503
nissues,77,FHA Number of Loans 90+ days delinquent,596,601,Numeric,6,9(6),V,1.3,201307,201503
nissues,78,FHA UPB of Loans 90+ days delinquent,602,614,Numeric,13,9(11)v9(2),V,1.3,201307,201503
nissues,79,FHA Percentage of UPB of Loans 90+ days delinquent,615,619,Numeric,5,9(3)v9(2),V,1.3,201307,201503
nissues,80,VA Number of Loans 30 days delinquent,620,625,Numeric,6,9(6),V,1.3,201307,201503
nissues,81,VA UPB of Loans 30 days delinquent,626,638,Numeric,13,9(11)v9(2),V,1.3,201307,201503
nissues,82,VA Percentage of UPB of Loans 30 days delinquent,639,643,Numeric,5,9(3)v9(2),V,1.3,201307,201503
nissues,83,VA Number of Loans 60 days delinquent,644,649,Numeric,6,9(6),V,1.3,201307,201503
nissues,84,VA UPB of Loans 60 days delinquent,650,662,Numeric,13,9(11)v9(2),V,1.3,201307,201503
nissues,85,VA Percentage of UPB of Loans 60 days delinquent,663,667,Numeric,5,9(3)v9(2),V,1.3,201307,201503
nissues,86,VA Number of Loans 90+ days delinquent,668,673,Numeric,6,9(6),V,1.3,201307,201503
nissues,87,VA UPB of Loans 90+ days delinquent,674,686,Numeric,13,9(11)v9(2),V,1.3,201307,201503
nissues,88,VA Percentage of UPB of Loans 90+ days delinquent,687,691,Numeric,5,9(3)v9(2),V,1.3,201307,201503
nissues,89,RD Number of Loans 30 days delinquent,692,697,Numeric,6,9(6),V,1.3,201307,201503
nissues,90,RD UPB of Loans 30 days delinquent,698,710,Numeric,13,9(11)v9(2),V,1.3,201307,201503
nissues,91,RD Percentage of UPB of Loans 30 days delinquent,711,715,Numeric,5,9(3)v9(2),V,1.3,201307,201503
nissues,92,RD Number of Loans 60 days delinquent,716,721,Numeric,6,9(6),V,1.3,201307,201503
nissues,93,RD UPB of Loans 60 days delinquent,722,734,Numeric,13,9(11)v9(2),V,1.3,201307,201503
nissues,94,RD Percentage of UPB of Loans 60 days delinquent,735,739,Numeric,5,9(3)v9(2),V,1.3,201307,201503
nissues,95,RD Number of Loans 90+ days delinquent,740,745,Numeric,6,9(6),V,1.3,201307,201503
nissues,96,RD UPB of Loans 90+ days delinquent,746,758,Numeric,13,9(11)v9(2),V,1.3,201307,201503
nissues,97,RD Percentage of UPB of Loans 90+ days delinquent,759,763,Numeric,5,9(3)v9(2),V,1.3,201307,201503
nissues,98,PIH Number of Loans 30 days delinquent,764,769,Numeric,6,9(6),V,1.3,201307,201503
nissues,99,PIH UPB of Loans 30 days delinquent,770,782,Numeric,13,9(11)v9(2),V,1.3,201307,201503
nissues,101,PIH Number of Loans 60 days delinquent,788,793,Numeric,6,9(6),V,1.3,201307,201503
nissues,102,PIH UPB of Loans 60 days delinquent,794,806,Numeric,13,9(11)v9(2),V,1.3,201307,201503
nissues,103,PIH Percentage of UPB of Loans 60 days delinquent,807,811,Numeric,5,9(3)v9(2),V,1.3,201307,201503
nissues,104,PIH Number of Loans 90+ days delinquent,812,817,Numeric,6,9(6),V,1.3,201307,201503
nissues,105,PIH UPB of Loans 90+ days delinquent,818,830,Numeric,13,9(11)v9(2),V,1.3,201307,201503
nissues,106,PIH Percentage of UPB of Loans 90+ days delinquent,831,835,Numeric,5,9(3)v9(2),V,1.3,201307,201503
nissues,107,Reserved (Filler),836,841,Numeric,6,9(6),V,1.3,201307,201503
nissues,108,Reserved (Filler),842,854,Numeric,13,9(11)v9(2),V,1.3,201307,201503
nissues,109,Reserved (Filler),855,859,Numeric,5,9(3)v9(2),V,1.3,201307,201503
nissues,110,Reserved (Filler),860,865,Numeric,6,9(6),V,1.3,201307,201503
nissues,111,Reserved (Filler),866,878,Numeric,13,9(11)v9(2),V,1.3,201307,201503
nissues,112,Reserved (Filler),879,883,Numeric,5,9(3)v9(2),V,1.3,201307,201503
nissues,113,As-Of Date (CCYYMM),884,889,Numeric,6,9(6),V,1.3,201307,201503
nissues,1,CUSIP,1,9,Character,9,X(9),U,1.3,201307,201503
nissues,2,Pool Number,10,15,Character,6,X(6),U,1.3,201307,201503
nissues,3,"Pool Indicator (X, C, or M)",16,16,Character,1,X,U,1.3,201307,201503
nissues,4,Pool Type,17,18,Character,2,X(2),U,1.3,201307,201503
nissues,5,Record Type U,19,19,Character,1,X,U,1.3,201307,201503
nissues,6,Issuer,20,23,Numeric,4,9(4),U,1.3,201307,201503
nissues,7,Weighted Average Credit Score,24,26,Numeric,3,9(3),U,1.3,201307,201503
nissues,8,Maximum Credit Score (Q4),27,29,Numeric,3,9(3),U,1.3,201307,201503
nissues,9,75th Percentile Credit Score (Q3),30,32,Numeric,3,9(3),U,1.3,201307,201503
nissues,10,Median Credit Score (Q2),33,35,Numeric,3,9(3),U,1.3,201307,201503
nissues,11,25th Percentile Credit Score (Q1),36,38,Numeric,3,9(3),U,1.3,201307,201503
nissues,12,Minimum Credit Score (Q0),39,41,Numeric,3,9(3),U,1.3,201307,201503
nissues,13,Credit Score Not Available Number of Loans,42,47,Numeric,6,9(6),U,1.3,201307,201503
nissues,14,Credit Score Not Available UPB,48,60,Numeric,13,9(11)v9(2),U,1.3,201307,201503
nissues,15,Credit Score Not Available % of Total UPB,61,65,Numeric,5,9(3)v9(2),U,1.3,201307,201503
nissues,16,Weighted Average Debt Income Ratio,66,69,Numeric,4,9(1)v9(3),U,1.3,201307,201503
nissues,17,Maximum Debt Income Ratio (Q4),70,73,Numeric,4,9(1)v9(3),U,1.3,201307,201503
nissues,18,75th Percentile Debt Income Ratio (Q3),74,77,Numeric,4,9(1)v9(3),U,1.3,201307,201503
nissues,19,Median Debt Income Ratio (Q2),78,81,Numeric,4,9(1)v9(3),U,1.3,201307,201503
nissues,20,25th Percentile Debt Income Ratio (Q1),82,85,Numeric,4,9(1)v9(3),U,1.3,201307,201503
nissues,21,Minimum Debt Income Ratio (Q0),86,89,Numeric,4,9(1)v9(3),U,1.3,201307,201503
nissues,22,"Debt Income Ratio Not Available Number ofLoans",90,95,Numeric,6,9(6),U,1.3,201307,201503
nissues,23,Debt Income Ratio Not Available UPB,96,108,Numeric,13,9(11)v9(2),U,1.3,201307,201503
nissues,24,Debt Income Ratio Not Available % of Total UPB,109,113,Numeric,5,9(3)v9(2),U,1.3,201307,201503
nissues,25,Down Payment Assistance Number of Loans,114,119,Numeric,6,9(6),U,1.3,201307,201503
nissues,26,Down Payment Assistance UPB of Loans,120,132,Numeric,13,9(11)v9(2),U,1.3,201307,201503
nissues,27,Down Payment Assistance % of Total UPB,133,137,Numeric,5,9(3)v9(2),U,1.3,201307,201503
nissues,28,Without Payment Assistance Number of Loans,138,143,Numeric,6,9(6),U,1.3,201307,201503
nissues,29,Without Payment Assistance UPB of Loans,144,156,Numeric,13,9(11)v9(2),U,1.3,201307,201503
nissues,30,Without Payment Assistance % of Total UPB,157,161,Numeric,5,9(3)v9(2),U,1.3,201307,201503
nissues,31,FHA Purchase Number of Loans,162,167,Numeric,6,9(6),U,1.3,201307,201503
nissues,32,FHA Purchase UPB,168,180,Numeric,13,9(11)v9(2),U,1.3,201307,201503
nissues,33,FHA Purchase % of Total UPB,181,185,Numeric,5,9(3)v9(2),U,1.3,201307,201503
nissues,34,FHA Refinance Number of Loans,186,191,Numeric,6,9(6),U,1.3,201307,201503
nissues,35,FHA Refinance UPB,192,204,Numeric,13,9(11)v9(2),U,1.3,201307,201503
nissues,36,FHA Refinance % of Total UPB,205,209,Numeric,5,9(3)v9(2),U,1.3,201307,201503
nissues,37,FHA HAMP Modified Number of Loans,210,215,Numeric,6,9(6),U,1.3,201307,201503
nissues,38,FHA HAMP Modified UPB,216,228,Numeric,13,9(11)v9(2),U,1.3,201307,201503
nissues,39,FHA HAMP Modified % of Total UPB,229,233,Numeric,5,9(3)v9(2),U,1.3,201307,201503
nissues,40,FHA Non-HAMP Modified Number of Loans,234,239,Numeric,6,9(6),U,1.3,201307,201503
nissues,41,FHA Non-HAMP Modified UPB,240,252,Numeric,13,9(11)v9(2),U,1.3,201307,201503
nissues,42,FHA Non-HAMP Modified % of Total UPB,253,257,Numeric,5,9(3)v9(2),U,1.3,201307,201503
nissues,43,FHA Purpose Not Available Number of Loans,258,263,Numeric,6,9(6),U,1.3,201307,201503
nissues,44,FHA Purpose Not Available UPB,264,276,Numeric,13,9(11)v9(2),U,1.3,201307,201503
nissues,45,FHA Purpose Not Available % of Total UPB,277,281,Numeric,5,9(3)v9(2),U,1.3,201307,201503
nissues,46,VA Purchase Number of Loans,282,287,Numeric,6,9(6),U,1.3,201307,201503
nissues,47,VA Purchase UPB,288,300,Numeric,13,9(11)v9(2),U,1.3,201307,201503
nissues,48,VA Purchase % of Total UPB,301,305,Numeric,5,9(3)v9(2),U,1.3,201307,201503
nissues,49,VA Refinance Number of Loans,306,311,Numeric,6,9(6),U,1.3,201307,201503
nissues,50,VA Refinance UPB,312,324,Numeric,13,9(11)v9(2),U,1.3,201307,201503
nissues,51,VA Refinance % of Total UPB,325,329,Numeric,5,9(3)v9(2),U,1.3,201307,201503
nissues,52,VA HAMP Modified Number of Loans,330,335,Numeric,6,9(6),U,1.3,201307,201503
nissues,53,VA HAMP Modified UPB,336,348,Numeric,13,9(11)v9(2),U,1.3,201307,201503
nissues,54,VA HAMP Modified % of Total UPB,349,353,Numeric,5,9(3)v9(2),U,1.3,201307,201503
nissues,55,VA Non-HAMP Modified Number of Loans,354,359,Numeric,6,9(6),U,1.3,201307,201503
nissues,56,VA Non-HAMP Modified UPB,360,372,Numeric,13,9(11)v9(2),U,1.3,201307,201503
nissues,57,VA Non-HAMP Modified % of Total UPB,373,377,Numeric,5,9(3)v9(2),U,1.3,201307,201503
nissues,58,VA Purpose Not Available Number of Loans,378,383,Numeric,6,9(6),U,1.3,201307,201503
nissues,59,VA Purpose Not Available UPB,384,396,Numeric,13,9(11)v9(2),U,1.3,201307,201503
nissues,60,VA Purpose Not Available % of Total UPB,397,401,Numeric,5,9(3)v9(2),U,1.3,201307,201503
nissues,61,PIH Purchase Number of Loans,402,407,Numeric,6,9(6),U,1.3,201307,201503
nissues,62,PIH Purchase UPB,408,420,Numeric,13,9(11)v9(2),U,1.3,201307,201503
nissues,63,PIH Purchase % of Total UPB,421,425,Numeric,5,9(3)v9(2),U,1.3,201307,201503
nissues,64,PIH Refinance Number of Loans,426,431,Numeric,6,9(6),U,1.3,201307,201503
nissues,65,PIH Refinance UPB,432,444,Numeric,13,9(11)v9(2),U,1.3,201307,201503
nissues,66,PIH Refinance % of Total UPB,445,449,Numeric,5,9(3)v9(2),U,1.3,201307,201503
nissues,67,PIH HAMP Modified Number of Loans,450,455,Numeric,6,9(6),U,1.3,201307,201503
nissues,68,PIH HAMP Modified UPB,456,468,Numeric,13,9(11)v9(2),U,1.3,201307,201503
nissues,69,PIH HAMP Modified % of Total UPB,469,473,Numeric,5,9(3)v9(2),U,1.3,201307,201503
nissues,70,PIH Non-HAMP Modified Number of Loans,474,479,Numeric,6,9(6),U,1.3,201307,201503
nissues,71,PIH Non-HAMP Modified UPB,480,492,Numeric,13,9(11)v9(2),U,1.3,201307,201503
nissues,72,PIH Non-HAMP Modified % of Total UPB,493,497,Numeric,5,9(3)v9(2),U,1.3,201307,201503
nissues,73,PIH Purpose Not Available Number of Loans,498,503,Numeric,6,9(6),U,1.3,201307,201503
nissues,74,PIH Purpose Not Available UPB,504,516,Numeric,13,9(11)v9(2),U,1.3,201307,201503
nissues,75,PIH Purpose Not Available % of Total UPB,517,521,Numeric,5,9(3)v9(2),U,1.3,201307,201503
nissues,76,RD Purchase Number of Loans,522,527,Numeric,6,9(6),U,1.3,201307,201503
nissues,77,RD Purchase UPB,528,540,Numeric,13,9(11)v9(2),U,1.3,201307,201503
nissues,78,RD Purchase % of Total UPB,541,545,Numeric,5,9(3)v9(2),U,1.3,201307,201503
nissues,79,RD Refinance Number of Loans,546,551,Numeric,6,9(6),U,1.3,201307,201503
nissues,80,RD Refinance UPB,552,564,Numeric,13,9(11)v9(2),U,1.3,201307,201503
nissues,81,RD Refinance % of Total UPB,565,569,Numeric,5,9(3)v9(2),U,1.3,201307,201503
nissues,82,RD HAMP Modified Number of Loans,570,575,Numeric,6,9(6),U,1.3,201307,201503
nissues,83,RD HAMP Modified UPB,576,588,Numeric,13,9(11)v9(2),U,1.3,201307,201503
nissues,84,RD HAMP Modified % of Total UPB,589,593,Numeric,5,9(3)v9(2),U,1.3,201307,201503
nissues,85,RD Non-HAMP Modified Number of Loans,594,599,Numeric,6,9(6),U,1.3,201307,201503
nissues,86,RD Non-HAMP Modified UPB,600,612,Numeric,13,9(11)v9(2),U,1.3,201307,201503
nissues,87,RD Non-HAMP Modified % of Total UPB,613,617,Numeric,5,9(3)v9(2),U,1.3,201307,201503
nissues,88,RD Purpose Not Available Number of Loans,618,623,Numeric,6,9(6),U,1.3,201307,201503
nissues,89,RD Purpose Not Available UPB,624,636,Numeric,13,9(11)v9(2),U,1.3,201307,201503
nissues,90,RD Purpose Not Available % of Total UPB,637,641,Numeric,5,9(3)v9(2),U,1.3,201307,201503
nissues,91,Non Streamlined Refi Number of Loans,642,647,Numeric,6,9(6),U,1.3,201307,201503
nissues,92,Non Streamlined Refi Purchase UPB,648,660,Numeric,13,9(11)v9(2),U,1.3,201307,201503
nissues,93,Non Streamlined Refi Purchase % of Total UPB,661,665,Numeric,5,9(3)v9(2),U,1.3,201307,201503
nissues,94,Cash Out Refi Number of Loans,666,671,Numeric,6,9(6),U,1.3,201307,201503
nissues,95,Cash Out Refi UPB,672,684,Numeric,13,9(11)v9(2),U,1.3,201307,201503
nissues,96,Cash Out Refi % of Total UPB,685,689,Numeric,5,9(3)v9(2),U,1.3,201307,201503
nissues,97,Streamlined Refi Number of Loans,690,695,Numeric,6,9(6),U,1.3,201307,201503
nissues,98,Streamlined Refi UPB,696,708,Numeric,13,9(11)v9(2),U,1.3,201307,201503
nissues,99,Streamlined Refi % of Total UPB,709,713,Numeric,5,9(3)v9(2),U,1.3,201307,201503
nissues,100,FHA Short Refinance Number of Loans,714,719,Numeric,6,9(6),U,1.3,201307,201503
nissues,102,FHA Short Refinance % of Total UPB,733,737,Numeric,5,9(3)v9(2),U,1.3,201307,201503
nissues,103,Refinance Type Not Available Number of Loans,738,743,Numeric,6,9(6),U,1.3,201307,201503
nissues,104,Refinance Type Not Available UPB,744,756,Numeric,13,9(11)v9(2),U,1.3,201307,201503
nissues,105,Refinance Type Not Available % of Total UPB,757,761,Numeric,5,9(3)v9(2),U,1.3,201307,201503
nissues,106,As-Of Date (CCYYMM),762,767,Numeric,6,9(6),U,1.3,201307,201503
nissues,1,CUSIP,1,9,Character,9,X(9),R,1.3,201307,201503
nissues,2,Pool Number,10,15,Character,6,X(6),R,1.3,201307,201503
nissues,3,Pool Indicator (M),16,16,Character,1,X,R,1.3,201307,201503
nissues,4,Pool Type,17,18,Character,2,X(2),R,1.3,201307,201503
nissues,5,Record Type R,19,19,Character,1,X,R,1.3,201307,201503
nissues,6,Issuer,20,23,Numeric,4,9(4),R,1.3,201307,201503
nissues,7,Mortgagor Payoff Number of Loans,24,29,Numeric,6,9(6),R,1.3,201307,201503
nissues,8,Mortgagor Payoff UPB of Loans,30,42,Numeric,13,9(11)v9(2),R,1.3,201307,201503
nissues,9,Mortgagor Payoff % UPB,43,47,Numeric,5,9(3)v9(2),R,1.3,201307,201503
nissues,10,Repurchase Delinquent Loan Number of Loans,48,53,Numeric,6,9(6),R,1.3,201307,201503
nissues,11,Repurchase Delinquent Loan UPPB of Loans,54,66,Numeric,13,9(11)v9(2),R,1.3,201307,201503
nissues,12,Repurchase Delinquent Loan % UPB,67,71,Numeric,5,9(3)v9(2),R,1.3,201307,201503
nissues,13,Foreclosure with Claim Payment Number of Loans,72,77,Numeric,6,9(6),R,1.3,201307,201503
nissues,14,Foreclosure with Claim Payment UPB of Loans,78,90,Numeric,13,9(11)v9(2),R,1.3,201307,201503
nissues,15,Foreclosure with Claim Payment % UPB,91,95,Numeric,5,9(3)v9(2),R,1.3,201307,201503
nissues,16,Repurchase Loss Mitigation Number of Loans,96,101,Numeric,6,9(6),R,1.3,201307,201503
nissues,17,Repurchase Loss Mitigation UPB of Loans,102,114,Numeric,13,9(11)v9(2),R,1.3,201307,201503
nissues,18,Repurchase Loss Mitigation % UPB,115,119,Numeric,5,9(3)v9(2),R,1.3,201307,201503
nissues,19,Substitution Number of Loans,120,125,Numeric,6,9(6),R,1.3,201307,201503
nissues,20,Substitution UPB of Loans,126,138,Numeric,13,9(11)v9(2),R,1.3,201307,201503
nissues,21,Substitution Number of % UPB,139,143,Numeric,5,9(3)v9(2),R,1.3,201307,201503
